1606141685.069		256102	248820	91	7063	128	255748	79	157	0	200
1606141686.057		7079	2135	95	4622	227	6588	79	157	0	200
1606141687.057		6534	2855	65	3486	128	6136	79	157	0	200
1606141688.057		6734	2441	35	4152	106	6407	79	157	0	200
1606141689.058		5879	2224	37	3529	89	5604	79	157	0	200
1606141690.058		5760	2362	39	3250	109	5466	79	157	0	200
1606141691.057		5926	2358	65	3400	103	5603	79	157	0	200
1606141692.057		6260	2286	35	3877	62	5993	79	157	0	200
1606141693.057		5888	2208	37	3531	112	5555	79	157	0	200
1606141694.058		6385	2440	32	3701	212	5981	79	157	0	200
1606141695.057		6217	2300	67	3750	100	5899	79	157	0	200
1606141696.057		5600	2226	113	3164	97	5207	79	157	0	200
1606141697.057		6789	2045	63	4472	209	6388	79	157	0	200
1606141698.057		5859	2338	38	3387	96	5540	79	157	0	200
1606141699.057		6301	2340	45	3263	653	5953	79	157	0	200
1606141700.057		5725	2237	99	3293	96	5380	79	157	0	200
1606141701.058		6020	2321	63	3538	98	5721	79	157	0	200
1606141702.057		6473	2446	43	3833	151	6063	79	157	0	200
1606141703.057		7158	2519	36	4500	103	6865	79	157	0	200
1606141704.057		6043	2269	73	3638	63	5758	79	157	0	200
1606141705.057		7743	2390	34	5240	79	7452	79	157	0	200
1606141706.057		8732	2742	75	5683	232	8268	79	157	0	200
1606141707.057		5783	2368	71	3256	88	5471	79	157	0	200
1606141708.058		20854	7216	168	13200	270	20079	79	157	0	200
1606141709.057		6335	2555	27	3639	114	6012	79	157	0	200
1606141710.057		61758	41418	107	20066	167	61292	79	157	0	200
1606141711.057		5855	2037	35	3685	98	5576	79	157	0	200
1606141712.057		6090	2411	35	3545	99	5766	79	157	0	200
1606141713.057		6448	2316	71	3869	192	6010	79	157	0	200
1606141714.057		6266	2282	76	3654	254	5790	79	157	0	200
1606141715.058		6835	2392	43	4227	173	6421	79	157	0	200
1606141716.058		6405	2370	124	3822	89	6054	79	157	0	200
1606141717.057		5666	2148	61	3356	101	5333	79	157	0	200
1606141718.057		6359	2343	31	3720	265	6005	79	157	0	200
1606141719.058		6820	2799	115	3714	192	6372	79	157	0	200
1606141720.057		12278	2253	60	8320	1645	11910	79	157	0	200
1606141721.057		7543	2667	69	4699	108	7203	79	157	0	200
1606141722.058		6687	2708	69	3844	66	6341	79	157	0	200
1606141723.057		6896	2239	90	4469	98	6564	79	157	0	200
1606141724.057		9421	2529	42	6747	103	9125	79	157	0	200
1606141725.057		8994	4113	68	4707	106	8665	79	157	0	200
1606141726.057		21790	15214	35	6416	125	21469	79	157	0	200
1606141727.057		6219	2179	35	3821	184	5845	79	157	0	200
1606141728.057		11245	5551	37	5554	103	10907	79	157	0	200
1606141729.058		9064	2661	35	5123	1245	8575	79	157	0	200
1606141730.058		7013	3135	32	3729	117	6539	79	157	0	200
1606141731.057		6647	2739	86	3741	81	6320	79	157	0	200
1606141732.057		6818	2906	36	3810	66	6510	79	157	0	200
1606141733.058		5572	2152	100	3184	136	5195	79	157	0	200
1606141734.057		5875	2534	36	3238	67	5625	79	157	0	200
1606141735.057		5780	2305	35	3377	63	5536	79	157	0	200
1606141736.057		5959	2216	41	3540	162	5612	79	157	0	200
1606141737.057		6237	2342	37	3762	96	5945	79	157	0	200
1606141738.057		6710	2519	48	4050	93	6418	79	157	0	200
1606141739.058		7317	2495	58	4663	101	6961	79	157	0	200
1606141740.057		5874	2586	34	3167	87	5592	79	157	0	200
1606141741.057		5893	2074	72	3646	101	5603	79	157	0	200
1606141742.057		5844	2343	73	3260	168	5402	79	157	0	200
1606141743.057		5963	2345	34	3473	111	5661	79	157	0	200
1606141744.058		5931	2423	35	3361	112	5625	79	157	0	200
1606141745.058		8170	2899	71	5067	133	7774	79	157	0	200
1606141745.308		6209	2163	38	3928	80	5935	79	157	0	200
1606141745.558		5494	2186	68	3053	187	5070	79	157	0	200
