1606141149.269		81826	78024	89	3585	128	81446	79	157	0	200
1606141150.265		7998	2959	34	4889	116	7670	79	157	0	200
1606141151.266		15370	5164	87	9810	309	14190	79	157	0	200
1606141152.266		22966	7062	122	15259	523	21878	79	157	0	200
1606141153.266		22961	9533	262	12930	236	21796	79	157	0	200
1606141154.266		16210	4207	223	11621	159	15549	79	157	0	200
1606141155.266		6126	2013	32	3674	407	5508	79	157	0	200
1606141156.266		25578	6980	102	18162	334	24812	79	157	0	200
1606141157.265		15559	6045	259	8998	257	14777	79	157	0	200
1606141158.266		11591	4007	66	7364	154	11123	79	157	0	200
1606141159.266		7972	2338	77	5377	180	7548	79	157	0	200
1606141160.266		27394	6932	392	19632	438	25742	79	157	0	200
1606141161.266		7574	2556	63	4789	166	7209	79	157	0	200
1606141162.266		25929	6919	94	18338	578	24709	79	157	0	200
1606141163.265		29320	8144	171	18571	2434	26358	79	157	0	200
1606141164.266		27407	11427	212	15520	248	26664	79	157	0	200
1606141165.267		28426	9080	221	18914	211	27655	79	157	0	200
1606141166.266		32089	9815	78	21879	317	31265	79	157	0	200
1606141167.265		23283	6535	305	16252	191	22496	79	157	0	200
1606141168.266		26542	8000	264	17955	323	25673	79	157	0	200
1606141169.267		16699	6525	69	9896	209	16157	79	157	0	200
1606141170.266		22312	6499	370	15037	406	21172	79	157	0	200
1606141171.266		127993	114983	39	12771	200	90475	79	157	0	200
1606141172.266		36004	18620	87	17090	207	35557	79	157	0	200
1606141173.266		8323	4473	166	3517	167	7842	79	157	0	200
1606141174.266		5898	2362	36	3368	132	5462	79	157	0	200
1606141175.266		7703	3265	70	4056	312	7071	79	157	0	200
1606141176.266		6168	2531	40	3484	113	5868	79	157	0	200
1606141177.266		14060	6469	42	7340	209	13301	79	157	0	200
1606141178.266		7917	2293	68	5376	180	7458	79	157	0	200
1606141179.266		27751	20151	42	7061	497	15292	79	157	0	200
1606141179.603		8620	3735	40	4658	187	8219	79	157	0	200
1606141179.931		13825	7398	36	6162	229	13381	79	157	0	200
1606141180.266		13706	7297	171	6001	237	11932	79	157	0	200
1606141180.599		12977	5640	69	7140	128	11584	79	157	0	200
1606141180.932		6187	2530	31	3516	110	5912	79	157	0	200
1606141181.266		21052	8922	79	11852	199	20425	79	157	0	200
1606141181.599		5387	2011	50	3214	112	5099	79	157	0	200
1606141181.932		5931	2322	33	3435	141	5563	79	157	0	200
1606141182.266		7729	3108	34	4454	133	7243	79	157	0	200
1606141182.599		7254	2331	88	4673	162	6878	79	157	0	200
1606141182.932		7414	2510	69	4639	196	6998	79	157	0	200
1606141183.266		7177	2403	62	3838	874	6768	79	157	0	200
1606141183.599		8853	2453	45	4842	1513	8353	79	157	0	200
1606141183.932		7548	3435	75	3916	122	7084	79	157	0	200
1606141184.266		8108	2930	251	4579	348	7323	79	157	0	200
1606141184.598		34369	5410	46	19466	9447	24052	79	157	0	200
1606141184.931		11629	3167	69	8231	162	11227	79	157	0	200
1606141185.266		6120	2434	41	3473	172	5659	79	157	0	200
1606141185.599		5601	1960	37	3375	229	5209	79	157	0	200
1606141185.932		16986	2665	69	14119	133	16490	79	157	0	200
1606141186.265		8505	4542	73	3726	164	7985	79	157	0	200
1606141186.599		6242	2302	183	3636	121	5754	79	157	0	200
1606141186.932		5889	2151	140	3480	118	5446	79	157	0	200
1606141187.265		7705	3891	66	3657	91	7396	79	157	0	200
1606141187.599		7349	2557	40	4635	117	7011	79	157	0	200
1606141187.932		8486	2602	85	5669	130	8118	79	157	0	200
1606141188.266		6972	2434	38	4378	122	6611	79	157	0	200
1606141188.599		7787	2622	39	5015	111	7475	79	157	0	200
1606141188.932		21874	7216	58	14412	188	21463	79	157	0	200
1606141189.266		6535	2748	35	3589	163	6108	79	157	0	200
1606141189.599		5888	2380	44	3370	94	5595	79	157	0	200
1606141189.932		17323	3459	195	13555	114	16763	79	157	0	200
1606141190.266		6030	2496	67	3327	140	5655	79	157	0	200
1606141190.599		5806	2113	38	3467	188	5378	79	157	0	200
1606141190.931		11277	2712	42	8396	127	10750	79	157	0	200
1606141191.266		13804	3193	80	10384	147	13400	79	157	0	200
1606141191.599		5764	2148	35	3201	380	5415	79	157	0	200
1606141191.932		7296	2368	40	4693	195	6929	79	157	0	200
1606141192.266		10157	3227	147	6651	132	9714	79	157	0	200
1606141192.599		6802	2271	39	4333	159	6454	79	157	0	200
1606141192.932		5657	1948	35	3525	149	5352	79	157	0	200
1606141193.265		9010	3606	68	5209	127	8553	79	157	0	200
1606141193.599		10140	3208	36	6732	164	9698	79	157	0	200
1606141193.932		5705	2212	40	3374	79	5340	79	157	0	200
1606141194.266		6123	2443	28	3544	108	5844	79	157	0	200
1606141194.599		6806	2416	37	4238	115	6488	79	157	0	200
1606141194.932		5751	2151	51	3338	211	5329	79	157	0	200
1606141195.266		6769	2414	44	4219	92	6442	79	157	0	200
1606141195.599		6760	2289	99	4176	196	6219	79	157	0	200
1606141195.932		6022	1997	71	3764	190	5619	79	157	0	200
1606141196.266		16133	2678	101	13221	133	15671	79	157	0	200
1606141196.599		15162	3643	38	6567	4914	14659	79	157	0	200
1606141196.932		8194	2758	107	5187	142	7605	79	157	0	200
1606141197.266		9950	3186	67	5174	1523	9318	79	157	0	200
1606141197.599		6012	2366	57	3462	127	5577	79	157	0	200
1606141197.932		8713	3257	41	4491	924	8295	79	157	0	200
1606141198.266		6974	2211	96	4549	118	6464	79	157	0	200
1606141198.599		6047	2298	68	3583	98	5727	79	157	0	200
1606141198.932		5926	2555	33	3235	103	5521	79	157	0	200
1606141199.266		5897	2211	33	3420	233	5499	79	157	0	200
1606141199.599		5903	2426	37	3366	74	5601	79	157	0	200
1606141199.932		6254	2346	258	3553	97	5732	79	157	0	200
1606141200.266		6624	2054	97	4291	182	6192	79	157	0	200
1606141200.599		5994	2008	31	3798	157	5610	79	157	0	200
1606141200.931		6019	2346	37	3550	86	5755	79	157	0	200
1606141201.266		5807	2158	69	3483	97	5436	79	157	0	200
1606141201.599		6030	2274	65	3376	315	5435	79	157	0	200
1606141201.932		6085	2517	74	3384	110	5744	79	157	0	200
1606141202.266		42090	28684	94	13210	102	41745	79	157	0	200
1606141202.599		6430	2374	27	3908	121	6077	79	157	0	200
1606141202.932		5868	2417	39	3328	84	5596	79	157	0	200
1606141203.266		6174	2141	67	3772	194	5681	79	157	0	200
1606141203.598		6006	2307	60	3513	126	5666	79	157	0	200
